Time,Open,High,Low,Last,Change,%Chg,Volume
02/07/2023,407.3155,414.9065,406.0205,413.6115,5.3396,+1.31%,91337960
02/06/2023,408.232,409.7263,406.5484,408.2719,-2.5104,-0.61%,60525402
02/03/2023,410.0252,415.3847,409.5271,410.7823,-4.4131,-1.06%,95098264
02/02/2023,413.2827,416.7196,411.3103,415.1954,5.9572,+1.46%,102042364
02/01/2023,403.6694,412.0973,400.8203,409.2382,4.3036,+1.06%,101846303
01/31/2023,399.6049,404.9844,399.2463,404.9346,5.8676,+1.47%,87143010
01/30/2023,401.2686,403.5897,398.7582,399.067,-5.0706,-1.25%,74485188
01/27/2023,402.1153,406.6082,401.9062,404.1376,0.9264,+0.23%,68606937
01/26/2023,401.5973,403.3805,398.5091,403.2112,4.3833,+1.10%,72563274
01/25/2023,394.4447,399.1766,392.0637,398.8279,0.1494,+0.04%,85123835
01/24/2023,397.3635,399.6249,396.1282,398.6785,-0.4284,-0.11%,59752068
01/23/2023,395.2117,401.1142,394.2155,399.1069,4.732,+1.20%,84500049
01/20/2023,388.6169,394.5343,386.9034,394.3749,7.2125,+1.86%,92156671
01/19/2023,387.8797,389.5931,385.7877,387.1624,-2.8392,-0.73%,87290774
01/18/2023,397.493,398.5988,389.7924,390.0016,-6.2561,-1.58%,100012433
01/17/2023,396.965,398.7084,395.5504,396.2577,-0.7272,-0.18%,62916403
01/13/2023,392.1235,397.5827,391.8446,396.9849,1.5341,+0.39%,64147792
01/12/2023,395.1619,396.97,390.9281,395.4508,1.4346,+0.36%,90501673
01/11/2023,390.7388,394.096,389.892,394.0162,4.9212,+1.26%,69143889
01/10/2023,385.7777,389.1648,384.8014,389.095,2.7096,+0.70%,65607441
01/09/2023,388.8858,392.2032,386.1961,386.3854,-0.2191,-0.06%,74260327
01/06/2023,381.1553,387.7701,377.9702,386.6045,8.6669,+2.29%,104587241
01/05/2023,380.2688,380.3883,377.32,377.9376,-4.3634,-1.14%,77264161
01/04/2023,381.7232,384.4129,378.5553,382.301,2.9288,+0.77%,86262055
01/03/2023,382.9086,384.9608,376.3945,379.3722,-1.6038,-0.42%,75136360
12/30/2022,379.1929,381.1254,376.9912,380.976,-1.0062,-0.26%,84342869
12/29/2022,378.1867,382.8887,377.6387,381.9822,6.7542,+1.80%,67226388
12/28/2022,379.8802,381.9324,374.9889,375.228,-4.7219,-1.24%,71182125
12/27/2022,381.3347,381.6933,378.2066,379.9499,-1.5043,-0.39%,51835177
12/23/2022,378.2066,381.6037,376.5928,381.4542,2.1817,+0.58%,60085742
12/22/2022,381.5937,384.7451,373.3451,379.2725,-5.4891,-1.43%,100502913
12/21/2022,381.7929,385.9371,381.2351,384.7616,5.6684,+1.50%,78465614
12/20/2022,377.7882,380.7768,376.4135,379.0932,0.518,+0.14%,74711250
12/19/2022,382.0121,382.3608,376.8418,378.5752,-3.2376,-0.85%,80182944
12/16/2022,383.7156,385.1053,379.5913,381.8128,-4.5616,-1.18%,120315342
12/15/2022,391.0054,391.9475,384.644,386.3744,-9.6884,-2.45%,118697597
12/14/2022,398.2543,402.1118,392.9986,396.0628,-2.5485,-0.64%,109022232
12/13/2022,406.7924,407.0601,395.7355,398.6113,2.9947,+0.76%,124825483
12/12/2022,390.817,395.6166,390.1248,395.6166,5.6227,+1.44%,76041159
12/09/2022,391.6401,394.2977,389.865,389.9939,-2.9353,-0.75%,82133978
12/08/2022,391.8384,394.0398,389.9824,392.9292,3.0543,+0.78%,61249673
12/07/2022,389.6568,392.3342,388.6949,389.8749,-0.6644,-0.17%,66483309
12/06/2022,396.0826,396.6478,388.3676,390.5393,-5.7119,-1.44%,78629191
12/05/2022,400.5748,401.5466,394.8431,396.2512,-7.2588,-1.80%,77941043
12/02/2022,398.889,404.4521,398.7799,403.51,-0.4661,-0.12%,86061809
12/01/2022,405.3545,406.5742,401.3681,403.9761,-0.2975,-0.07%,77041825
11/30/2022,392.1854,404.2736,390.1922,404.2736,12.346,+3.15%,145784704
11/29/2022,392.7408,393.9803,390.0137,391.9276,-0.6743,-0.17%,52750767
11/28/2022,395.7554,397.461,391.8086,392.6019,-6.3664,-1.60%,68594856
11/25/2022,398.4725,399.5435,398.1799,398.9683,-0.0893,-0.02%,30802774
11/23/2022,396.2115,399.5633,395.9735,399.0576,2.499,+0.63%,68836767
11/22/2022,393.3159,396.7272,391.851,396.5586,5.2656,+1.35%,60938173
11/21/2022,391.3426,392.5127,389.3791,391.293,-1.4279,-0.36%,51674869
11/18/2022,394.4166,394.4861,389.7559,392.7209,1.775,+0.45%,93705373
11/17/2022,387.1975,391.65,386.8802,390.9459,-1.1999,-0.31%,75123901
11/16/2022,393.4647,394.4563,391.4913,392.1458,-3.0146,-0.76%,69085650
11/15/2022,397.7981,398.9485,391.1938,395.1604,3.3419,+0.85%,93979647
11/14/2022,393.3457,396.8362,391.531,391.8185,-3.3617,-0.85%,72498879
11/11/2022,392.2846,396.0132,390.3211,395.1802,3.7881,+0.97%,94630496
11/10/2022,384.8076,391.7392,382.4197,391.3921,20.3882,+5.50%,142647725
11/09/2022,376.7554,377.9554,370.4883,371.0039,-7.8043,-2.06%,79156806
11/08/2022,377.9256,381.9021,374.5639,378.8082,2.0329,+0.54%,85354175
11/07/2022,374.554,377.3901,372.3922,376.7753,3.5699,+0.96%,68862280
11/04/2022,373.85,375.7043,366.9084,373.2054,5.2954,+1.44%,104377231
11/03/2022,368.3612,371.0733,365.7085,367.91,-3.8277,-1.03%,87833999
11/02/2022,380.6923,385.3828,371.6287,371.7377,-9.5694,-2.51%,128060335
11/01/2022,386.8802,387.1281,380.0874,381.3071,-1.6759,-0.44%,86127243
10/31/2022,383.2111,385.1547,382.0409,382.983,-2.7865,-0.72%,97445405
10/28/2022,376.696,386.2653,376.5076,385.7695,8.9644,+2.38%,101147048
10/27/2022,379.8692,381.7831,376.1605,376.8051,-2.0229,-0.53%,82662375
10/26/2022,378.4313,384.3415,378.1636,378.828,-2.8758,-0.75%,104964329
10/25/2022,375.625,382.031,375.507,381.7038,5.9995,+1.60%,79510660
10/24/2022,372.7492,376.8844,369.9924,375.7043,4.5417,+1.22%,86156784
10/21/2022,362.0692,371.6683,360.5024,371.1626,8.8058,+2.43%,132142429
10/20/2022,364.9549,369.5561,361.5635,362.3568,-3.0642,-0.84%,89026867
10/19/2022,365.9069,368.743,362.4956,365.421,-2.608,-0.71%,80418743
10/18/2022,371.9956,372.3129,364.4491,368.029,4.274,+1.17%,97981489
10/17/2022,360.9685,364.9052,354.2955,363.755,9.1132,+2.57%,93953233
10/14/2022,365.4705,367.1663,353.9774,354.6418,-8.2703,-2.28%,124779605
10/13/2022,346.2822,364.4393,345.2013,362.9121,9.3314,+2.64%,148495259
10/12/2022,355.1773,356.8114,353.3229,353.5807,-1.1702,-0.33%,77640543
10/11/2022,355.2368,359.9967,352.7378,354.7509,-2.2609,-0.63%,93261957
10/10/2022,360.9189,361.1668,354.6815,357.0118,-2.7469,-0.76%,76683440
10/07/2022,365.887,370.1742,357.9241,359.7587,-10.323,-2.79%,108697731
10/06/2022,372.4815,375.5556,369.566,370.0817,-3.8575,-1.03%,83027248
10/05/2022,370.2701,376.2894,367.8505,373.9392,-0.8726,-0.23%,88807632
10/04/2022,369.2884,374.8416,363.5048,374.8118,11.2651,+3.10%,104475671
10/03/2022,358.0629,365.4705,356.2086,363.5467,9.3512,+2.64%,90512700
09/30/2022,358.7769,362.8526,354.0567,354.1955,-5.5632,-1.55%,155006395
09/29/2022,363.7451,364.0426,356.6945,359.7587,-7.6753,-2.09%,113904040
09/28/2022,361.3354,369.1892,359.5703,367.434,7.0902,+1.97%,111735822
09/27/2022,364.945,367.3051,357.8547,360.3438,-0.9222,-0.26%,109206464
09/26/2022,363.3484,367.1167,359.9966,361.266,-3.6096,-0.99%,93361281
09/23/2022,367.4836,367.5232,360.2545,364.8756,-6.2176,-1.68%,123377779
09/22/2022,373.4335,375.1391,370.3197,371.0932,-3.1435,-0.84%,90226489
09/21/2022,382.8838,386.0571,374.2268,374.2367,-6.644,-1.74%,107645941
09/20/2022,381.8426,382.8938,378.0099,380.8807,-4.4227,-1.15%,77925916
09/19/2022,379.066,385.3034,378.9851,385.3034,2.965,+0.78%,73895848
09/16/2022,380.9303,383.0227,378.9172,382.3384,-2.9393,-0.76%,103953396
09/15/2022,388.0824,391.0451,383.9543,385.2777,-4.4243,-1.14%,88735209
09/14/2022,389.5737,391.2822,386.2652,389.702,1.4813,+0.38%,86092323
09/13/2022,396.8423,398.0965,387.0553,388.2207,-17.6481,-4.35%,124492240
09/12/2022,403.706,406.6194,403.39,405.8688,4.3157,+1.07%,70126654
09/09/2022,397.741,402.4518,397.4645,401.5531,6.1428,+1.55%,77670984
09/08/2022,390.4823,395.8843,389.228,395.4103,2.5677,+0.65%,81837401
09/07/2022,385.5838,393.6425,385.3567,392.8426,6.9329,+1.80%,71856106
09/06/2022,388.2503,389.228,383.5988,385.9097,-1.4616,-0.38%,77600617
09/02/2022,395.3115,396.5707,385.485,387.3713,-4.1282,-1.05%,100884328
09/01/2022,388.0133,391.855,385.1987,391.4995,1.2247,+0.31%,79729633
08/31/2022,394.9659,396.2596,390.1366,390.2748,-2.9924,-0.76%,76985179
08/30/2022,398.8372,399.0841,391.0847,393.2672,-4.3652,-1.10%,86728923
08/29/2022,397.2077,400.8025,396.22,397.6324,-2.6467,-0.66%,66192407
08/26/2022,414.1843,414.7473,400.2199,400.2791,-14.0238,-3.38%,104382536
08/25/2022,410.0858,414.3522,408.9501,414.3029,5.7675,+1.41%,51582462
08/24/2022,406.9947,409.9576,406.2836,408.5354,1.3037,+0.32%,49795885
08/23/2022,407.7749,410.2636,406.6589,407.2317,-0.9876,-0.24%,49722380
08/22/2022,411.8734,412.0512,407.2811,408.2193,-8.6809,-2.08%,78672117
08/19/2022,419.705,419.9815,415.9916,416.9002,-5.6787,-1.34%,68871764
08/18/2022,421.5616,423.2899,420.2185,422.5789,1.2247,+0.29%,49639341
08/17/2022,420.6234,424.1688,419.2704,421.3542,-3.0122,-0.71%,64362199
08/16/2022,422.4208,426.3712,421.5814,424.3664,0.8296,+0.20%,60034167
08/15/2022,419.4976,424.08,419.4383,423.5368,1.7381,+0.41%,54727499
08/12/2022,416.7916,421.9073,415.804,421.7987,7.0218,+1.69%,62469896
08/11/2022,417.7396,419.6753,414.0066,414.7769,0,0.00%,60237391
08/10/2022,413.5819,414.925,411.5475,414.7769,8.5327,+2.10%,69528719
08/09/2022,407.1033,407.6268,405.1282,406.2442,-1.6196,-0.40%,45496416
08/08/2022,410.0957,412.4363,406.7182,407.8638,-0.474,-0.12%,54704916
08/05/2022,404.5751,409.0094,404.5159,408.3378,-0.6914,-0.17%,57528978
08/04/2022,409.2266,409.9377,407.3206,409.0292,-0.2765,-0.07%,46230323
08/03/2022,405.2072,410.5204,404.9109,409.3057,6.3107,+1.57%,68672892
08/02/2022,404.0418,407.8737,401.7704,402.995,-2.6763,-0.66%,64232679
08/01/2022,404.0714,408.2786,403.3307,405.6713,-1.2049,-0.30%,70877162
07/29/2022,402.5209,407.9033,401.721,406.8762,5.8465,+1.46%,88097099
07/28/2022,396.9016,401.7506,393.208,401.0297,4.9676,+1.25%,74896136
07/27/2022,389.465,397.8793,389.1589,396.0621,10.024,+2.60%,83377010
07/26/2022,388.9515,389.1687,385.1098,386.0381,-4.6219,-1.18%,53611758
07/25/2022,390.8378,391.5488,388.3293,390.66,0.474,+0.12%,54305467
07/22/2022,393.9684,395.2128,387.875,390.186,-3.654,-0.93%,73104696
07/21/2022,389.2675,393.8894,386.7689,393.84,3.9701,+1.02%,65719547
07/20/2022,387.5985,391.3414,386.1763,389.8699,2.4689,+0.64%,72746662
07/19/2022,381.2878,387.9935,380.6064,387.401,10.1919,+2.70%,79492592
07/18/2022,383.5592,384.2604,375.9351,377.2091,-3.1405,-0.83%,63997966
07/15/2022,377.8016,380.4681,375.8166,380.3496,7.1304,+1.91%,80053965
07/14/2022,368.9726,374.3449,366.4345,373.2192,-0.9086,-0.24%,90832252
07/13/2022,370.4441,377.1795,370.0076,374.1278,-1.9751,-0.53%,85283165
07/12/2022,378.888,381.3668,374.2858,376.1029,-3.3579,-0.88%,63001106
07/11/2022,381.0607,382.068,378.7398,379.4608,-4.3849,-1.14%,59100480
07/08/2022,382.463,385.7912,380.873,383.8457,-0.316,-0.08%,73307616
07/07/2022,380.3397,384.9913,378.5097,384.1617,5.6688,+1.50%,65336884
07/06/2022,377.367,381.0804,374.8882,378.4929,1.274,+0.34%,71311357
07/05/2022,371.2144,377.2387,368.2714,377.2189,0.711,+0.19%,82461459
07/01/2022,371.886,376.9622,369.1602,376.5079,3.9405,+1.06%,75780305
06/30/2022,371.5699,375.9333,367.9356,372.5674,-3.0516,-0.81%,113922251
06/29/2022,376.498,377.5251,373.7229,375.619,-0.3062,-0.08%,66501457
06/28/2022,385.3863,388.2799,375.8067,375.9252,-7.8414,-2.04%,87779354
06/27/2022,386.1961,386.5022,382.6309,383.7666,-1.4715,-0.38%,66839244
06/24/2022,376.6659,385.248,376.6313,385.2381,11.8707,+3.18%,99282654
06/23/2022,371.965,374.1278,368.2615,373.3674,3.6245,+0.98%,80288664
06/22/2022,366.0197,374.0191,365.5852,369.7429,-0.6716,-0.18%,91191314
06/21/2022,367.2739,371.8514,367.1949,370.4145,9.0957,+2.52%,77777199
06/17/2022,360.9731,364.7951,357.6746,361.3188,0.7773,+0.22%,112510430
06/16/2022,364.3373,364.7601,358.0143,360.5415,-12.341,-3.31%,136751513
06/15/2022,371.0731,377.5042,365.9204,372.8825,5.2412,+1.43%,127795889
06/14/2022,370.5716,371.6435,364.4159,367.6413,-1.1112,-0.30%,105774002
06/13/2022,373.5216,375.449,367.0808,368.7525,-14.5534,-3.80%,172885060
06/10/2022,388.3013,389.184,383.2567,383.3059,-11.4461,-2.90%,135145324
06/09/2022,402.5203,404.8804,394.752,394.752,-9.617,-2.38%,87751633
06/08/2022,407.0339,408.8924,403.543,404.369,-4.4447,-1.09%,65440147
06/07/2022,401.301,409.2857,400.8192,408.8137,3.8842,+0.96%,60276517
06/06/2022,407.8697,409.6683,403.7124,404.9295,1.2291,+0.30%,58483138
06/03/2022,405.5294,407.142,402.6875,403.7004,-6.7358,-1.64%,73091909
06/02/2022,402.599,410.4854,400.2587,410.4362,7.67,+1.90%,80958385
06/01/2022,408.2532,409.3054,400.1505,402.7662,-3.2843,-0.81%,88052768
05/31/2022,406.6602,409.5217,403.1988,406.0505,-2.2912,-0.56%,97562301
05/27/2022,401.1142,408.4598,400.9077,408.3417,9.7842,+2.45%,86204892
05/26/2022,392.0281,400.2587,391.8118,398.5575,7.8077,+2.00%,83560430
05/25/2022,385.7741,392.7951,385.3611,390.7498,3.422,+0.88%,93022564
05/24/2022,386.0199,388.5668,380.5132,387.3278,-2.9795,-0.76%,92998152
05/23/2022,386.2854,391.1038,383.8762,390.3073,7.1686,+1.87%,77709439
05/20/2022,386.6984,390.4154,374.2002,383.1387,0.1672,+0.04%,133658981
05/19/2022,382.1456,387.5736,380.6607,382.9715,-2.3601,-0.61%,100179723
05/18/2022,396.7776,397.0726,384.0434,385.3316,-16.1857,-4.03%,119668171
05/17/2022,399.7572,401.7632,395.8753,401.5173,8.0928,+2.06%,84436426
05/16/2022,393.3163,397.2398,390.9759,393.4245,-1.6028,-0.41%,79954438
05/13/2022,390.1008,396.463,389.0191,395.0273,9.2237,+2.39%,105939354
05/12/2022,382.883,389.2059,378.7333,385.8036,-0.4031,-0.10%,127210034
05/11/2022,391.4381,397.3087,385.4299,386.2067,-6.2344,-1.59%,144772943
05/10/2022,397.7511,399.3146,388.2423,392.4411,0.9046,+0.23%,134742021
05/09/2022,398.351,399.6392,389.8943,391.5365,-12.9505,-3.20%,158221983
05/06/2022,404.251,407.8894,398.9705,404.487,-2.4289,-0.60%,154342169
05/05/2022,417.4769,417.9194,402.6187,406.9159,-14.9959,-3.55%,175858922
05/04/2022,410.1314,422.5018,406.8175,421.9118,12.4687,+3.05%,146691713
05/03/2022,408.0959,411.9506,406.4734,409.4431,1.8684,+0.46%,101722801
05/02/2022,405.2049,408.9907,398.2723,407.5747,2.4387,+0.60%,160994698
04/29/2022,416.5329,418.7749,404.3592,405.136,-15.5466,-3.70%,147955983
04/28/2022,415.2546,422.4822,410.6427,420.6826,10.3644,+2.53%,107235566
04/27/2022,410.2887,415.8741,408.0959,410.3182,1.1505,+0.28%,124097383
04/26/2022,418.7356,418.9421,409.1382,409.1677,-12.2033,-2.90%,105758260
04/25/2022,416.6116,421.548,411.8621,421.371,2.4289,+0.58%,121674804
04/22/2022,429.631,430.784,418.3521,418.9421,-11.8198,-2.74%,134716091
04/21/2022,441.0673,442.5128,429.8179,430.7619,-6.5392,-1.50%,86864464
04/20/2022,439.4743,440.1135,436.0916,437.3011,-0.3245,-0.07%,66329455
04/19/2022,430.5652,438.3729,430.3882,437.6256,6.9522,+1.61%,79139467
04/18/2022,429.5327,432.4237,428.3527,430.6734,0.177,+0.04%,67120733
04/14/2022,436.1604,437.3209,430.3882,430.4964,-5.428,-1.25%,99527533
04/13/2022,430.7324,436.7111,430.5455,435.9244,4.9363,+1.15%,75325229
04/12/2022,435.6982,438.3238,429.3755,430.9881,-1.6028,-0.37%,85792908
04/11/2022,436.7111,437.5863,432.0697,432.5909,-7.5226,-1.71%,91291418
04/08/2022,440.5068,443.1225,438.5106,440.1135,-1.18,-0.27%,80615761
04/07/2022,438.1664,443.1815,436.1407,441.2935,2.2126,+0.50%,79420338
04/06/2022,439.4448,441.4508,436.0818,439.0809,-4.4349,-1.00%,108709014
04/05/2022,447.636,450.2025,442.326,443.5158,-5.6739,-1.26%,75471863
04/04/2022,445.5808,449.2978,444.7253,449.1897,3.8154,+0.86%,60610773
04/01/2022,445.7578,445.9053,441.6573,445.3743,1.2586,+0.28%,90557403
03/31/2022,450.2615,451.117,443.6436,444.1157,-6.9423,-1.54%,123761777
03/30/2022,452.6707,453.5114,448.8603,451.058,-2.8025,-0.62%,81016641
03/29/2022,452.356,454.3719,449.5633,453.8605,5.546,+1.24%,88048397
03/28/2022,444.5286,448.3145,442.5619,448.3145,3.1663,+0.71%,69690749
03/25/2022,443.6436,445.4333,440.9591,445.1482,2.1634,+0.49%,78407566
03/24/2022,438.5106,442.9946,437.3503,442.9848,6.5786,+1.51%,65833591
03/23/2022,439.4644,441.0181,436.3177,436.4062,-5.6936,-1.29%,80771768
03/22/2022,438.4319,443.0733,438.4319,442.0998,5.1134,+1.17%,75915055
03/21/2022,436.9373,439.0219,433.3382,436.9864,-0.1279,-0.03%,89846561
03/18/2022,430.7029,437.4486,429.9359,437.1143,4.7358,+1.10%,108147235
03/17/2022,425.0459,432.3785,424.6538,432.3785,5.3426,+1.25%,104740768
03/16/2022,421.4188,427.0947,416.4291,427.0359,9.2638,+2.22%,147868625
03/15/2022,411.4982,418.4289,410.1748,417.7721,8.9893,+2.20%,108354289
03/14/2022,412.5961,416.184,407.5966,408.7828,-3.0095,-0.73%,97653408
03/11/2022,419.6836,420.3209,411.2629,411.7923,-5.3034,-1.27%,97623679
03/10/2022,414.194,418.027,412.155,417.0957,-1.892,-0.45%,95861607
03/09/2022,416.7624,421.0463,414.4881,418.9877,10.9401,+2.68%,119342398
03/08/2022,411.3511,418.7916,406.9398,408.0476,-3.1173,-0.76%,168084895
03/07/2022,423.0461,423.783,411.0963,411.1649,-12.489,-2.95%,140668442
03/04/2022,423.2421,424.8302,419.4484,423.6539,-3.4702,-0.81%,116376454
03/03/2022,431.7903,432.4177,425.2517,427.1241,-2.1371,-0.50%,107622446
03/02/2022,423.8499,431.0551,423.0657,429.2612,7.7542,+1.84%,120092979
03/01/2022,426.4673,428.5554,418.6936,421.507,-6.519,-1.52%,140555636
02/28/2022,423.5166,429.5651,422.2128,428.026,-1.0979,-0.26%,148542101
02/25/2022,421.1443,429.2121,419.4288,429.1239,9.2638,+2.21%,124252870
02/24/2022,402.9206,420.3111,402.5481,419.8601,6.2249,+1.50%,218243498
02/23/2022,424.1342,424.7224,413.0471,413.6352,-7.4699,-1.77%,135243056
02/22/2022,423.3794,426.9182,417.4682,421.1051,-4.5682,-1.07%,126892279
02/18/2022,428.7122,430.016,423.3108,425.6733,-2.7742,-0.65%,135309226
02/17/2022,434.4861,437.7654,427.8201,428.4475,-9.352,-2.14%,104314679
02/16/2022,435.1821,439.2258,433.2313,437.7995,0.4901,+0.11%,86569405
02/15/2022,434.9861,437.4858,434.4469,437.3094,6.9405,+1.61%,90441700
02/14/2022,431.2512,432.898,426.7614,430.3689,-1.4116,-0.33%,125478817
02/11/2022,440.5541,442.7059,430.2905,431.7805,-8.6854,-1.97%,156294458
02/10/2022,442.4461,448.6906,438.3877,440.4659,-8.0581,-1.80%,142920016
02/09/2022,446.2497,448.8572,446.0389,448.524,6.47,+1.46%,94451101
02/08/2022,437.927,443.0147,436.4467,442.054,3.6075,+0.82%,82640477
02/07/2022,440.6522,442.103,437.0643,438.4465,-1.4116,-0.32%,86170849
02/04/2022,437.5544,443.8577,435.0841,439.8581,2.0586,+0.47%,120835447
02/03/2022,442.0638,444.044,436.927,437.7995,-10.5382,-2.35%,120396893
02/02/2022,446.5241,449.0925,444.1224,448.3377,4.3133,+0.97%,119720039
02/01/2022,441.7991,444.691,438.1312,444.0244,2.9801,+0.68%,125630917
01/31/2022,432.5451,441.407,431.1433,441.0443,7.8032,+1.80%,155311884
01/28/2022,424.1538,433.2902,419.3896,433.2411,10.4989,+2.48%,167763187
01/27/2022,429.6239,432.8882,420.9875,422.7422,-2.0978,-0.49%,152891104
01/26/2022,432.0354,435.29,420.4091,424.84,-1.0685,-0.25%,190137875
01/25/2022,424.5263,431.0551,418.7328,425.9085,-5.2642,-1.22%,171374332
01/24/2022,423.5166,431.7021,412.4687,431.1727,1.8233,+0.42%,257572312
01/21/2022,436.78,439.2307,429.32,429.3494,-8.5972,-1.96%,206337184
01/20/2022,444.8086,449.7003,435.7409,437.9466,-4.9014,-1.11%,124839718
01/19/2022,449.1023,450.5555,442.5637,442.848,-4.6466,-1.04%,111555780
01/18/2022,450.6806,450.8962,446.3379,447.4946,-8.0678,-1.77%,112080919
01/14/2022,452.102,455.9251,450.8374,455.5624,0.1862,+0.04%,97818465
01/13/2022,462.8852,463.5616,454.3077,455.3762,-6.3621,-1.38%,93005828
01/12/2022,462.2971,463.8754,459.6993,461.7383,1.245,+0.27%,68964374
01/11/2022,456.0624,460.5914,452.945,460.4933,4.1564,+0.91%,75796620
01/10/2022,453.5823,456.5623,447.5998,456.3369,-0.5686,-0.12%,121761267
01/07/2022,458.7288,459.9542,455.4938,456.9055,-1.8135,-0.40%,86822377
01/06/2022,458.67,461.5422,456.2584,458.719,-0.4313,-0.09%,88604803
01/05/2022,467.7573,468.5612,459.0524,459.1503,-8.9893,-1.92%,106640305
01/04/2022,469.7767,470.5218,466.2084,468.1396,-0.1569,-0.03%,72609411
01/03/2022,466.9142,468.4337,464.5125,468.2965,2.6959,+0.58%,74128942
12/31/2021,466.2673,467.4632,465.3164,465.6006,-1.1764,-0.25%,66548787
12/30/2021,468.5121,469.5611,466.2967,466.777,-1.294,-0.28%,56441206
12/29/2021,467.5809,469.1297,466.5417,468.071,0.598,+0.13%,55598496
12/28/2021,468.3063,469.3748,466.679,467.473,-0.3823,-0.08%,48224796
12/27/2021,462.7578,467.9044,462.7088,467.8553,6.5287,+1.42%,57950553
12/23/2021,459.513,462.8852,459.4052,461.3266,2.8527,+0.62%,57574226
12/22/2021,453.6705,458.5915,453.4646,458.4739,4.5388,+1.00%,60073992
