Time,Open,High,Low,Last,Change,%Chg,Volume
01/18/2023,87.7999,88.097,86.1218,86.2752,-1.2772,-1.46%,6044082
01/17/2023,87.4336,88.0079,87.2059,87.5524,0.2475,+0.28%,3983432
01/13/2023,86.9287,87.6514,86.6614,87.3049,-0.5446,-0.62%,4195334
01/12/2023,87.1267,87.9781,86.2653,87.8495,1.099,+1.27%,5949539
01/11/2023,84.3743,86.7802,84.3743,86.7505,3,+3.58%,5720063
01/10/2023,83.4337,83.7505,82.6417,83.7505,0.1881,+0.23%,8121297
01/09/2023,83.8,84.4782,83.206,83.5624,0.0297,+0.04%,5756326
01/06/2023,81.7506,83.8199,81.3842,83.5327,2.188,+2.69%,6021862
01/05/2023,82.9288,82.9288,81.1466,81.3447,-2.2474,-2.69%,6908151
01/04/2023,82.4238,84.3337,82.3446,83.5921,1.8514,+2.26%,6928964
01/03/2023,82.3446,83.0278,80.8496,81.7407,0.0792,+0.10%,5965903
12/30/2022,81.6615,82.0278,80.6948,81.6615,-0.594,-0.72%,4946689
12/29/2022,81.0575,82.4337,80.8199,82.2555,1.7623,+2.19%,5452612
12/28/2022,82.0575,82.4436,80.3744,80.4932,-1.396,-1.70%,5219698
12/27/2022,81.8892,82.1466,81.1664,81.8892,-0.0297,-0.04%,4001712
12/23/2022,80.9486,81.9436,80.5922,81.9189,0.7228,+0.89%,3574977
12/22/2022,80.8595,81.2456,79.6912,81.1961,-0.3436,-0.42%,6686762
12/21/2022,81.3835,82.4184,81.2761,81.5397,0.6932,+0.86%,7274173
12/20/2022,80.6708,81.3152,79.9191,80.8465,-0.205,-0.25%,6775452
12/19/2022,82.0083,82.0083,80.5634,81.0515,-1.0447,-1.27%,3867810
12/16/2022,83.3946,83.3946,81.1882,82.0962,-2.1771,-2.58%,8364730
12/15/2022,84.4588,85.0543,83.8047,84.2733,-1.1423,-1.34%,5454734
12/14/2022,85.9428,86.9971,84.986,85.4156,-0.5857,-0.68%,6712350
12/13/2022,86.7726,87.3486,85.0153,86.0013,1.562,+1.85%,7031114
12/12/2022,83.9902,84.449,83.0432,84.4393,0.6444,+0.77%,5240042
12/09/2022,83.6778,84.6052,83.4727,83.7949,-0.1562,-0.19%,4683551
12/08/2022,83.629,84.7126,83.4727,83.9511,0.5857,+0.70%,4091308
12/07/2022,83.0334,84.244,82.8674,83.3654,0.166,+0.20%,6357434
12/06/2022,84.1659,84.205,82.8382,83.1994,-0.7908,-0.94%,5404953
12/05/2022,85.2984,85.2984,83.8047,83.9902,-1.562,-1.83%,6128509
12/02/2022,84.7907,85.9818,84.4393,85.5522,-0.2539,-0.30%,4049723
12/01/2022,86.6164,87.2607,85.1031,85.8061,-0.1855,-0.22%,5161377
11/30/2022,83.873,86.0502,83.2482,85.9916,1.9233,+2.29%,7249691
11/29/2022,82.7698,84.174,82.5062,84.0683,1.3668,+1.65%,6182181
11/28/2022,84.4979,84.8981,82.5062,82.7015,-2.2747,-2.68%,4130638
11/25/2022,84.5174,84.9958,84.5174,84.9762,0.5369,+0.64%,1561013
11/23/2022,84.2635,84.8493,83.7559,84.4393,0.0684,+0.08%,4531236
11/22/2022,84.2733,84.4783,83.7266,84.3709,0.4588,+0.55%,3600470
11/21/2022,83.1799,83.9902,82.926,83.9121,0.4394,+0.53%,3591044
11/18/2022,83.4142,83.8047,82.6331,83.4727,1.0446,+1.27%,3947601
11/17/2022,81.9693,82.6038,81.6178,82.4281,-0.5663,-0.68%,4571800
11/16/2022,83.5411,83.8633,82.7991,82.9944,-0.7615,-0.91%,4361614
11/15/2022,83.9609,84.3368,82.8674,83.7559,0.8982,+1.08%,5412225
11/14/2022,84.4588,84.5662,82.7991,82.8577,-2.0697,-2.44%,6322919
11/11/2022,84.9665,85.8061,84.6052,84.9274,-0.0098,-0.01%,6071971
11/10/2022,82.0083,85.1031,81.9595,84.9372,5.7894,+7.31%,8514378
11/09/2022,79.7726,80.6561,78.9476,79.1478,-0.8201,-1.03%,5644226
11/08/2022,79.9386,80.8172,79.4602,79.9679,0.2441,+0.31%,5713876
11/07/2022,80.1436,80.5927,79.1868,79.7238,0,0.00%,5680487
11/04/2022,79.2747,80.2608,78.2008,79.7238,1.0739,+1.37%,5802275
11/03/2022,78.0348,79.2454,77.1562,78.6499,-0.1074,-0.14%,5358859
11/02/2022,80.4755,81.4421,78.6011,78.7573,-2.2259,-2.75%,7422282
11/01/2022,81.8912,82.1352,80.7977,80.9832,-0.0293,-0.04%,4866487
10/31/2022,80.3486,81.4518,80.1338,81.0125,-0.0879,-0.11%,5236357
10/28/2022,79.0306,81.3064,78.8061,81.1004,1.7476,+2.20%,4764363
10/27/2022,79.675,80.2656,79.099,79.3528,0.1171,+0.15%,5366749
10/26/2022,79.2064,79.9679,78.6987,79.2357,-0.0488,-0.06%,5886570
10/25/2022,76.5509,79.4309,76.5509,79.2845,2.9972,+3.93%,5956939
10/24/2022,76.9218,77.2343,75.7308,76.2873,-0.0097,-0.01%,5037539
10/21/2022,75.9651,76.3361,74.7252,76.297,0.5955,+0.79%,6207280
10/20/2022,76.0725,76.9218,75.4867,75.7015,-0.3319,-0.44%,5080152
10/19/2022,77.2147,77.4686,75.5648,76.0334,-1.9428,-2.49%,6608799
10/18/2022,78.4058,79.0697,77.2538,77.9762,0.8396,+1.09%,5745328
10/17/2022,75.7112,77.4295,75.6526,77.1366,2.8019,+3.77%,5965139
10/14/2022,76.8145,77.4002,74.2273,74.3347,-1.894,-2.48%,7498695
10/13/2022,73.3682,76.5997,72.8898,76.2287,1.3668,+1.83%,8769118
10/12/2022,75.6624,75.6624,74.3933,74.8619,-0.7908,-1.05%,6795625
10/11/2022,74.8423,76.1652,73.9637,75.6527,0.7615,+1.02%,7364308
10/10/2022,75.7112,76.3556,74.774,74.8912,-0.7127,-0.94%,6708560
10/07/2022,76.7363,77.1659,75.0959,75.6039,-1.8647,-2.41%,7081605
10/06/2022,79.4602,79.7824,77.3047,77.4686,-2.2161,-2.78%,8010735
10/05/2022,80.1729,80.2998,78.3667,79.6847,-1.5914,-1.96%,6676609
10/04/2022,80.5927,81.8814,80.4755,81.2761,1.6109,+2.02%,6595686
10/03/2022,79.47,80.1631,78.1422,79.6652,1.3961,+1.78%,8930140
09/30/2022,77.8103,78.8256,77.615,78.2691,0.8689,+1.12%,9242754
09/29/2022,78.9428,78.9442,76.8633,77.4002,-2.3431,-2.94%,8784590
09/28/2022,78.8354,80.0655,78.0348,79.7433,1.6206,+2.07%,9218887
09/27/2022,79.8605,80.3974,77.9274,78.1227,-1.0544,-1.33%,10258224
09/26/2022,81.0223,81.0808,78.3472,79.1771,-2.2845,-2.80%,8316690
09/23/2022,81.7154,82.1304,80.5634,81.4616,-1.0973,-1.33%,9200241
09/22/2022,83.3702,83.4089,82.2651,82.5589,-1.0624,-1.27%,6982099
09/21/2022,85.553,86.0552,83.5924,83.6213,-1.3426,-1.58%,7381135
09/20/2022,86.2677,86.345,84.5258,84.9639,-2.1151,-2.43%,6057910
09/19/2022,86.4223,87.1128,85.8428,87.079,-0.1256,-0.14%,4625049
09/16/2022,86.741,87.3012,86.0552,87.2046,0.0097,+0.01%,7048564
09/15/2022,88.8658,89.1266,87.0983,87.1949,-1.6419,-1.85%,6965840
09/14/2022,89.4743,89.7544,88.209,88.8368,-1.0238,-1.14%,5489180
09/13/2022,91.6087,91.8599,89.566,89.8606,-3.5736,-3.82%,4995611
09/12/2022,92.903,93.608,92.7871,93.4342,0.8983,+0.97%,2834355
09/09/2022,91.8309,92.8498,91.4446,92.5359,0.9948,+1.09%,4275920
09/08/2022,90.8168,91.8599,90.5463,91.5411,0.2511,+0.28%,3528892
09/07/2022,89.5419,91.4687,89.5032,91.29,1.7481,+1.95%,3811239
09/06/2022,89.1169,89.9185,88.6243,89.5419,0.8017,+0.90%,4754159
09/02/2022,90.7781,90.952,88.5278,88.7402,-1.2556,-1.40%,3688030
09/01/2022,89.2908,90.0151,88.3829,89.9958,0.1642,+0.18%,4913921
08/31/2022,90.7685,91.1741,89.624,89.8316,-0.425,-0.47%,4245790
08/30/2022,91.8695,91.8695,89.9958,90.2566,-1.2652,-1.38%,3772515
08/29/2022,91.8019,92.4683,91.348,91.5218,-0.8306,-0.90%,2934064
08/26/2022,94.8346,94.8346,92.309,92.3524,-2.3856,-2.52%,3300072
08/25/2022,93.637,94.767,93.4438,94.738,1.3908,+1.49%,2204534
08/24/2022,92.903,93.9171,92.8257,93.3472,0.5312,+0.57%,2373405
08/23/2022,93.9267,93.975,92.4587,92.816,-1.2073,-1.28%,5803625
08/22/2022,95.3658,95.4431,93.9267,94.0233,-2.0959,-2.18%,3641954
08/19/2022,96.5634,96.9498,95.7811,96.1192,-1.0237,-1.05%,2887470
08/18/2022,97.7997,98.0412,96.689,97.1429,-0.6471,-0.66%,2343379
08/17/2022,97.4906,98.3695,97.2009,97.79,-0.5892,-0.60%,3813829
08/16/2022,98.2053,98.8718,98.0218,98.3792,-0.2608,-0.26%,3811032
08/15/2022,98.0412,98.7848,97.8673,98.64,0.396,+0.40%,2210849
08/12/2022,97.1622,98.3116,97.1333,98.244,1.6612,+1.72%,3544835
08/11/2022,97.2395,97.6645,96.3123,96.5828,-0.2318,-0.24%,2227725
08/10/2022,96.4475,96.9594,96.0709,96.8146,1.4488,+1.52%,3277395
08/09/2022,94.9698,95.3755,94.5545,95.3658,0.5215,+0.55%,3524024
08/08/2022,94.6511,95.5203,94.2937,94.8443,0.8403,+0.89%,4860182
08/05/2022,93.0575,94.0523,92.7291,94.004,0.2608,+0.28%,2815512
08/04/2022,94.0137,94.1585,93.1753,93.7432,-0.1449,-0.15%,2986351
08/03/2022,94.1682,94.8636,93.8398,93.8881,0.2994,+0.32%,3216826
08/02/2022,94.7767,95.0471,93.5307,93.5887,-1.2169,-1.28%,4898596
08/01/2022,95.0857,95.3272,94.3517,94.8056,-0.7727,-0.81%,3699315
07/29/2022,95.0664,95.9216,94.6801,95.5783,0.5119,+0.54%,3418104
07/28/2022,92.6905,95.1533,92.6808,95.0664,2.9844,+3.24%,4245375
07/27/2022,91.7536,92.2993,90.9713,92.082,0.5505,+0.60%,4308222
07/26/2022,91.4252,92.0192,91.1934,91.5315,0.0966,+0.11%,3455377
07/25/2022,91.3769,91.9564,90.9713,91.4349,0.1545,+0.17%,3367785
07/22/2022,91.348,91.8599,90.5801,91.2804,0.4733,+0.52%,3743006
07/21/2022,90.2759,90.8168,89.2231,90.8071,0.7147,+0.79%,5242033
07/20/2022,90.1407,91.1934,89.6481,90.0924,-0.2125,-0.24%,4361440
07/19/2022,88.8175,90.4111,88.7209,90.3049,2.2794,+2.59%,3788460
07/18/2022,89.2714,89.368,87.6778,88.0255,-0.6278,-0.71%,3518123
07/15/2022,88.5954,89.0783,87.7937,88.6533,1.4777,+1.70%,5306124
07/14/2022,86.5092,87.5619,86.3933,87.1756,-0.792,-0.90%,4653522
07/13/2022,87.3977,88.6147,86.8472,87.9676,-0.4249,-0.48%,5769454
07/12/2022,88.2766,89.2908,87.7648,88.3925,-0.3477,-0.39%,4551642
07/11/2022,88.6436,89.0976,88.0497,88.7402,-0.1932,-0.22%,3575484
07/08/2022,89.2135,89.5998,88.5084,88.9334,-0.4733,-0.53%,3633982
07/07/2022,89.7061,90.1986,89.17,89.4067,0.2415,+0.27%,3139792
07/06/2022,89.6095,90.3532,88.8658,89.1652,-0.1642,-0.18%,3550219
07/05/2022,88.6726,89.3584,87.2432,89.3294,-0.2511,-0.28%,5336769
07/01/2022,87.8613,89.8316,87.6971,89.5805,1.584,+1.80%,4672055
06/30/2022,87.5426,89.0783,86.8858,87.9965,-0.1642,-0.19%,6629137
06/29/2022,88.209,88.3346,87.1853,88.1607,-0.5506,-0.62%,4769694
06/28/2022,90.3339,91.0196,88.5857,88.7113,-1.0913,-1.22%,4903668
06/27/2022,89.8703,90.7781,89.2714,89.8026,-0.1353,-0.15%,3918093
06/24/2022,88.6919,90.0538,88.4312,89.9379,1.8737,+2.13%,4821355
06/23/2022,86.741,88.3153,86.6927,88.0642,1.6419,+1.90%,6356514
06/22/2022,84.4452,87.526,84.4356,86.4223,1.0845,+1.27%,6512456
06/21/2022,84.9443,86.2591,84.9059,85.3378,1.1709,+1.39%,6182047
06/17/2022,83.5047,85.2706,83.3944,84.1669,0.6334,+0.76%,8118878
06/16/2022,83.7542,84.4548,83.1688,83.5335,-2.2553,-2.63%,8422613
06/15/2022,84.5892,86.9597,84.3685,85.7888,1.9866,+2.37%,9222646
06/14/2022,84.7332,84.8963,83.14,83.8022,-0.643,-0.76%,9072914
06/13/2022,86.9117,86.9597,84.0806,84.4452,-4.4435,-5.00%,8919015
06/10/2022,89.7141,89.954,88.8311,88.8887,-2.0154,-2.22%,7564754
06/09/2022,92.718,93.2362,90.9041,90.9041,-2.2074,-2.37%,4541561
06/08/2022,94.695,94.9349,92.9099,93.1115,-2.1977,-2.31%,4757768
06/07/2022,93.5529,95.3572,93.1882,95.3092,1.2956,+1.38%,6761493
06/06/2022,95.0981,95.29,93.7833,94.0136,-0.2975,-0.32%,5673772
06/03/2022,94.8389,95.3476,94.0616,94.3111,-1.2764,-1.34%,5199465
06/02/2022,93.9368,95.6355,92.7937,95.5875,1.2956,+1.37%,5679609
06/01/2022,95.3956,95.5011,93.0731,94.2919,-0.787,-0.83%,4800388
05/31/2022,95.3764,95.7123,94.5558,95.0789,-1.1804,-1.23%,6540487
05/27/2022,94.2343,96.2785,94.2343,96.2593,2.5144,+2.68%,5199466
05/26/2022,93.9848,94.6662,93.6201,93.7449,0.1152,+0.12%,4538016
05/25/2022,92.4781,93.8792,92.2093,93.6297,0.787,+0.85%,4781945
05/24/2022,91.6431,93.0155,90.2671,92.8427,0.7773,+0.84%,6142665
05/23/2022,91.7967,92.3245,90.4799,92.0654,1.0557,+1.16%,4858216
05/20/2022,91.2688,91.4895,89.5893,91.0097,0.5758,+0.64%,4658887
05/19/2022,90.1076,91.5183,90.1076,90.4339,-0.403,-0.44%,6632285
05/18/2022,93.2746,93.409,90.4859,90.8369,-2.716,-2.90%,5345552
05/17/2022,93.3994,93.5817,92.1709,93.5529,1.2572,+1.36%,4680562
05/16/2022,92.6604,93.0827,92.1038,92.2957,-0.5854,-0.63%,4807994
05/13/2022,91.2784,92.9099,90.693,92.8811,2.3897,+2.64%,7853174
05/12/2022,89.6277,90.597,89.1382,90.4914,0.7005,+0.78%,8661229
05/11/2022,90.1747,91.8926,89.5989,89.7909,-0.1919,-0.21%,9477608
05/10/2022,92.6892,93.3418,89.263,89.9828,-1.6699,-1.82%,13054095
05/09/2022,95.0117,95.0117,91.3168,91.6527,-4.2227,-4.40%,8848155
05/06/2022,96.3361,96.6432,94.8869,95.8754,-1.1517,-1.19%,9792920
05/05/2022,99.2728,99.7911,96.2785,97.0271,-2.6584,-2.67%,9256923
05/04/2022,98.6202,99.887,96.8735,99.6855,1.1325,+1.15%,9051237
05/03/2022,97.6701,99.1481,97.0127,98.553,1.2092,+1.24%,7549439
05/02/2022,99.6855,100.3285,95.3572,97.3438,-2.4089,-2.41%,12384625
04/29/2022,103.9082,104.0522,99.5032,99.7527,-4.7986,-4.59%,9975677
04/28/2022,103.1693,104.8824,102.0752,104.5513,1.8907,+1.84%,7538908
04/27/2022,103.3996,104.2298,102.5742,102.6606,-0.6814,-0.66%,6259261
04/26/2022,104.7624,105.4054,103.2748,103.342,-1.7275,-1.64%,6478388
04/25/2022,105.0119,105.5014,103.318,105.0695,-0.2687,-0.26%,6285517
04/22/2022,106.9505,107.0561,105.271,105.3382,-1.8811,-1.75%,5124235
04/21/2022,108.5149,108.8412,107.1233,107.2193,-0.7485,-0.69%,5022952
04/20/2022,106.5858,108.3229,106.5043,107.9678,1.7658,+1.66%,5622301
04/19/2022,104.4745,106.4899,104.3689,106.202,2.265,+2.18%,7852439
04/18/2022,104.1482,104.7336,103.4284,103.937,-0.4223,-0.40%,4435593
04/14/2022,105.2231,105.6837,104.2729,104.3593,-0.4511,-0.43%,4652114
04/13/2022,104.1386,104.9639,103.8027,104.8104,0.739,+0.71%,4869365
04/12/2022,104.2729,105.0167,103.6635,104.0714,-0.1535,-0.15%,5308560
04/11/2022,105.0791,105.6549,104.0008,104.2249,-1.1325,-1.07%,4496757
04/08/2022,105.3382,105.8181,104.5896,105.3574,0.1727,+0.16%,6190281
04/07/2022,105.6261,105.7125,104.4937,105.1847,-1.0556,-0.99%,5562175
04/06/2022,104.5704,106.3459,104.0666,106.2403,1.2476,+1.19%,5262819
04/05/2022,105.2135,106.5139,104.676,104.9927,-0.5183,-0.49%,5203425
04/04/2022,106.0676,106.2931,104.58,105.511,-0.5182,-0.49%,6576643
04/01/2022,104.4841,106.0676,104.1481,106.0292,2.025,+1.95%,6844643
03/31/2022,105.7221,106.0388,104.0042,104.0042,-1.286,-1.22%,7780547
03/30/2022,105.6261,105.8181,104.8152,105.2902,-0.7678,-0.72%,5435266
03/29/2022,104.0522,106.2308,103.9466,106.058,3.0231,+2.93%,5575098
03/28/2022,102.0464,103.0349,101.8305,103.0349,1.0845,+1.06%,4304303
03/25/2022,101.1347,101.9504,100.7796,101.9504,1.2572,+1.25%,4684000
03/24/2022,100.0886,100.722,99.7047,100.6932,0.6334,+0.63%,4056833
03/23/2022,100.77,101.2498,99.9254,100.0598,-1.1353,-1.12%,4788300
03/22/2022,101.5483,101.8155,100.9756,101.1951,0.2577,+0.26%,4976266
03/21/2022,101.6342,102.1019,100.4983,100.9374,-0.6204,-0.61%,4789883
03/18/2022,101.5006,101.9015,100.947,101.5578,0,0.00%,6092568
03/17/2022,99.6489,101.5578,99.6298,101.5578,1.5462,+1.55%,4027593
03/16/2022,99.5629,100.4793,97.8926,100.0116,1.1741,+1.19%,6874027
03/15/2022,99.0571,99.582,97.9355,98.8375,0.6586,+0.67%,5495077
03/14/2022,99.5152,99.687,97.7399,98.1789,-0.7732,-0.78%,4756254
03/11/2022,100.5079,100.9756,98.8853,98.9521,-0.7922,-0.79%,5638499
03/10/2022,98.4462,99.9829,98.1793,99.7443,0.2482,+0.25%,4227174
03/09/2022,99.6393,100.4888,99.3339,99.4961,1.5081,+1.54%,6061766
03/08/2022,98.4176,99.7443,97.654,97.988,-0.4773,-0.48%,7428675
03/07/2022,100.2311,100.4697,98.4176,98.4653,-1.9853,-1.98%,6816302
03/04/2022,99.1239,100.5461,98.8662,100.4506,0.4581,+0.46%,6806143
03/03/2022,99.7348,100.3218,98.7039,99.9925,0.8113,+0.82%,6827721
03/02/2022,97.7112,99.6775,97.5681,99.1812,1.8231,+1.87%,7277174
03/01/2022,98.1217,98.7135,96.8331,97.3581,-0.5154,-0.53%,9320358
02/28/2022,98.5321,98.9234,96.8379,97.8735,-1.4795,-1.49%,7644703
02/25/2022,97.4058,99.4961,96.9667,99.353,2.3385,+2.41%,6150082
02/24/2022,93.5497,97.319,93.2633,97.0145,1.6036,+1.68%,9931152
02/23/2022,97.8353,98.2553,95.3727,95.4109,-1.6036,-1.65%,6496658
02/22/2022,96.9954,97.7112,96.3749,97.0145,-0.3531,-0.36%,6974290
02/18/2022,97.7112,98.7421,97.234,97.3676,-0.5918,-0.60%,5038708
02/17/2022,98.6371,98.933,97.8258,97.9594,-1.0499,-1.06%,5077995
02/16/2022,98.6562,99.2575,97.948,99.0093,0.4581,+0.46%,4539594
02/15/2022,98.5226,99.1334,98.198,98.5512,0.8781,+0.90%,3784844
02/14/2022,98.7039,99.3148,97.2531,97.6731,-0.8972,-0.91%,5605288
02/11/2022,99.9829,100.3647,97.9737,98.5703,-0.9067,-0.91%,5949767
02/10/2022,100.4888,101.8824,98.9139,99.477,-2.4054,-2.36%,7279171
02/09/2022,100.6702,101.9587,100.6702,101.8824,2.2526,+2.26%,6020693
02/08/2022,100.0402,100.4029,99.3816,99.6298,-0.4677,-0.47%,6397124
02/07/2022,100.1643,100.7847,99.8732,100.0975,-0.1431,-0.14%,6140338
02/04/2022,100.5843,101.4337,99.2957,100.2406,-1.0023,-0.99%,7193051
02/03/2022,101.6819,102.1878,101.1665,101.2429,-1.0881,-1.06%,5713095
02/02/2022,101.5674,102.6269,101.4433,102.331,1.2886,+1.28%,4839541
02/01/2022,101.3192,101.7774,100.4315,101.0424,-0.3627,-0.36%,10068195
01/31/2022,99.8111,101.596,99.3339,101.4051,1.2313,+1.23%,7813171
01/28/2022,97.1672,100.1834,96.0409,100.1738,3.1403,+3.24%,7254654
01/27/2022,99.2575,100.0975,96.6136,97.0335,-1.6322,-1.65%,7815478
01/26/2022,100.8133,101.9969,97.9976,98.6657,-1.5654,-1.56%,10046509
01/25/2022,99.5343,100.9947,98.3507,100.2311,-0.4009,-0.40%,10416860
01/24/2022,99.4198,100.8897,96.9763,100.632,0.1909,+0.19%,16395751
01/21/2022,100.7274,101.7487,100.1834,100.4411,-0.2481,-0.25%,8414431
01/20/2022,102.1324,103.3666,100.6224,100.6892,-1.3077,-1.28%,7314792
01/19/2022,103.9441,104.3831,101.9969,101.9969,-1.3936,-1.35%,5354582
01/18/2022,103.8009,103.9441,102.7033,103.3905,-1.0976,-1.05%,6107231
01/14/2022,104.8795,104.9845,103.2473,104.4881,-0.9545,-0.91%,6773560
01/13/2022,105.9485,106.4162,105.2613,105.4426,-0.21,-0.20%,4108683
01/12/2022,105.5381,106.3017,105.4903,105.6526,0.1241,+0.12%,4538125
01/11/2022,105.2517,105.6335,103.9059,105.5285,0.1622,+0.15%,5833895
01/10/2022,105.3281,105.4713,104.0586,105.3663,-0.6108,-0.58%,6885132
01/07/2022,106.4067,106.7598,105.7146,105.9771,-0.7063,-0.66%,7333021
01/06/2022,106.7216,107.1082,105.5667,106.6834,0.0954,+0.09%,6259255
01/05/2022,109.5374,109.5755,106.4735,106.588,-3.1403,-2.86%,7258634
01/04/2022,110.1673,110.7973,109.6328,109.7283,-0.1336,-0.12%,5584755
01/03/2022,110.9214,110.95,108.2918,109.8619,-0.8686,-0.78%,10314398
12/31/2021,110.4441,111.3986,110.3869,110.7305,0.3054,+0.28%,5699687
12/30/2021,109.9955,110.8832,109.9955,110.4251,0.4773,+0.43%,4180760
12/29/2021,109.4324,110.1864,108.8597,109.9478,0.7349,+0.67%,4026335
12/28/2021,108.7452,109.3274,108.497,109.2129,0.4009,+0.37%,3803491
12/27/2021,107.008,108.8311,106.924,108.812,1.8164,+1.70%,9623242
